date,nation,visitor,growth,share,age0-20,age21-30,age31-40,age41-50,age51-60,age61,error_count,male,female,crewman,tourism,business,official_affairs,studying,others
2019-04-01,Bangladesh,1318,0.0776778413736714,0.0008060836687937979,35,336,402,155,99,24,267,948,103,267,275,137,125,49,732
2019-04-01,Pakistan,1218,0.07597173144876335,0.0007449240581114156,46,300,399,241,111,30,91,1010,117,91,361,315,36,66,440
2019-04-01,Israel,2221,0.17950079660116838,0.0013583549532557096,143,215,269,287,310,987,10,1172,1039,10,2161,11,0,2,47
2019-04-01,Iran,298,-0.5450381679389313,0.0001822556398334991,9,39,114,66,43,10,17,207,74,17,148,79,5,12,54
2019-04-01,Asia others,6762,0.11620997028722346,0.004135612874342687,417,2249,1806,884,542,249,615,4302,1845,615,3247,484,200,64,2767
2019-04-01,USA,102524,0.14925624096223464,0.06270327925600556,10481,13435,16627,15013,17478,23933,5557,50350,46617,5557,83521,352,3763,113,14775
2019-04-01,Canada,21361,0.15035812375464475,0.01306430443786367,1760,4313,3657,2745,3479,4066,1341,9754,10266,1341,17275,44,43,15,3984
2019-04-01,Brazil,2212,0.2268441486411536,0.001352850588294295,108,389,525,296,228,322,344,975,893,344,1752,15,16,5,424
2019-04-01,Mexico,3298,0.39983022071307295,0.0020170439603049662,328,632,720,456,331,310,521,1358,1419,521,2722,7,7,15,547
2019-04-01,America others,4422,0.25340136054421764,0.002704477984374942,155,898,1007,566,441,435,920,1934,1568,920,3292,34,44,19,1033
2019-04-01,Russia,34205,0.09235780666176988,0.020919644833908846,2794,6918,7501,5078,3591,1853,6470,13954,13781,6470,25342,166,25,41,8631
2019-04-01,UK,16707,0.25024320886028595,0.0102179361567056,1333,2814,3063,2227,2545,3658,1067,8976,6664,1067,14760,141,19,18,1769
2019-04-01,Germany,12873,0.178414500183083,0.007873076683143066,1172,2083,2532,2003,2218,1590,1275,7417,4181,1275,10819,212,28,84,1730
2019-04-01,France,11616,0.1417338313347749,0.0071043003768655215,1349,2707,2356,1914,1449,1108,733,6212,4671,733,10034,224,40,164,1154
2019-04-01,Italy,4381,0.056426332288401326,0.0026794025439951658,202,586,892,876,598,281,946,2395,1040,946,3238,46,18,12,1067
2019-04-01,Netherland,4089,0.2383403997577227,0.0025008164808026103,378,736,665,640,722,498,450,2322,1317,450,3452,48,8,12,569
2019-04-01,Ukraine,2574,0.1384343210968597,0.001574248378964519,58,343,321,223,117,34,1478,755,341,1478,799,76,7,8,1684
2019-04-01,Spain,2678,0.32443125618199803,0.0016378543740741965,155,618,680,523,336,165,201,1532,945,201,2314,20,14,29,301
2019-04-01,Romania,1323,0.1554585152838428,0.000809141649327917,35,180,243,135,96,61,573,440,310,573,721,6,3,1,592
2019-04-01,Norway,1489,0.48011928429423456,0.0009106666030606717,134,472,275,204,192,181,31,871,587,31,1382,29,3,8,67
2019-04-01,Sweden,2188,0.17634408602150528,0.0013381722817305233,227,563,453,360,263,245,77,1228,883,77,2007,18,16,22,125
2019-04-01,Poland,2301,0.09467174119885824,0.0014072826418016153,124,400,492,330,166,172,617,926,758,617,1615,9,7,11,659
2019-04-01,Swiss,2236,0.2777142857142858,0.0013675288948580668,265,456,408,325,364,354,64,1281,891,64,2068,15,9,11,133
2019-04-01,Portugal,1192,0.13092979127134716,0.0007290225593339962,96,187,283,199,152,164,111,475,606,111,1052,5,0,2,133
2019-04-01,Austria,1140,0.06343283582089554,0.0006972195617791575,60,242,224,188,154,118,154,636,350,154,935,9,1,9,186
2019-04-01,Finland,1275,0.08326253186066276,0.0007797850362003736,85,219,182,178,146,91,374,497,404,374,854,8,2,27,384
2019-04-01,Belgium,1490,0.13914373088685017,0.0009112781991674954,138,339,242,255,264,161,91,841,558,91,1313,20,5,8,144
2019-04-01,Croatia,578,0.09469696969696972,0.00035350254974416935,11,49,84,65,44,20,305,218,55,305,255,7,0,1,315
2019-04-01,Greece,798,-0.06884480746791133,0.00048805369324541036,44,71,167,132,77,38,269,428,101,269,501,15,0,0,282
2019-04-01,Bulgaria,742,0.26405451448040895,0.0004538043112632762,26,72,96,82,47,19,400,218,124,400,323,4,2,2,411
2019-04-01,Denmark,1387,0.18648417450812677,0.0008482838001646417,191,331,206,210,201,135,113,766,508,113,1196,16,10,14,151
2019-04-01,Ireland,986,0.36376210235131395,0.0006030337613282888,54,226,229,171,118,109,79,578,329,79,855,4,0,1,126
2019-04-01,Europe others,4333,0.2458309373202989,0.0026500459308676223,184,759,919,591,412,336,1132,1857,1344,1132,3032,54,30,24,1193
2019-04-01,Austrailia,19938,0.2863225806451613,0.012194003177853373,2607,2517,3298,2990,2759,5427,340,9697,9901,340,18581,77,67,13,1200
2019-04-01,New Zealand,3802,0.2260561109319575,0.002325288398144173,473,629,674,473,647,746,160,1956,1686,160,3189,19,11,2,581
2019-04-01,Oceania others,471,0.012903225806451646,0.00028806176631402037,26,80,99,88,50,29,99,226,146,99,343,3,8,13,104
2019-04-01,South Africa,1159,0.17664974619289328,0.00070883988780881,33,299,215,146,108,101,257,477,425,257,676,7,1,1,474
2019-04-01,Africa others,3858,0.03487124463519308,0.002359537780126307,132,703,923,703,356,119,922,2153,783,922,1797,786,68,70,1137
2019-04-01,Stateless,64,-0.015384615384615332,3.914215083672464e-05,2,4,17,11,9,12,9,36,19,9,48,2,0,0,14
2019-04-01,Overseas Korean,20174,-0.15466163838256863,0.01233833985906379,443,1260,2035,3906,5741,6789,0,8255,11919,0,0,0,0,0,20174
2019-05-01,China,500413,0.35165657362339375,0.336823308321285,17011,138797,141104,66171,63504,58996,14830,187922,297661,14830,413949,4034,534,14003,67893
2019-05-01,Japan,286273,0.25983804955331613,0.19268767786420266,20144,71069,47535,51611,47821,45462,2631,104270,179372,2631,279174,2019,91,715,4274
2019-05-01,Taiwan,101779,0.1525978438122848,0.06850649263234981,10262,21375,25044,18819,13791,11481,1007,32707,68065,1007,100004,84,11,234,1446
2019-05-01,Hong Kong,57026,-0.0051290997906490166,0.03838366705167452,5934,13256,10654,9285,10340,6612,945,17219,38862,945,55756,56,2,147,1065
2019-05-01,Macao,2909,-0.07208931419457731,0.001958020682729302,182,924,853,368,365,216,1,758,2150,1,2885,1,0,13,10
2019-05-01,Phillipines,50569,0.1836758578718225,0.03403752076484636,5084,6991,7129,5841,3647,2491,19386,14645,16538,19386,29015,201,176,56,21121
2019-05-01,Indonesia,18936,-0.006349372933830089,0.01274564443044416,1662,3677,3053,2189,1472,1001,5882,6964,6090,5882,11464,154,152,75,7091
2019-05-01,Thailand,52660,0.015308680060154956,0.03544495330097114,4348,15554,12607,7457,4588,2623,5483,14714,32463,5483,45671,61,445,71,6412
2019-05-01,Vietnam,44416,0.3189214871124837,0.029895994033724532,4331,10596,10812,6071,4813,2431,5362,19493,19561,5362,32528,1073,368,2338,8109
2019-05-01,India,13858,0.1920860215053764,0.009327690141375961,539,1892,2822,1716,823,431,5635,6498,1725,5635,4483,2896,99,92,6288
2019-05-01,Malaysia,31217,0.22795216741405078,0.021011870626593546,3527,7075,6795,4640,3959,2900,2321,11284,17612,2321,28485,116,1,57,2558
2019-05-01,Singapore,20114,0.017503035208417558,0.013538545208806181,1705,4983,3656,3311,3146,2022,1291,7546,11277,1291,18448,152,2,71,1441
2019-05-01,Mongolia,8014,0.02835878352367516,0.005394148419179314,648,1390,2591,2037,988,318,42,3899,4073,42,6742,95,283,390,504
2019-05-01,Uzbekistan,6839,-0.007546074590044971,0.004603266912748606,239,1706,2403,1186,505,299,501,4721,1617,501,3055,830,3,152,2799
2019-05-01,Myanmar,6556,0.011260219034397556,0.004412782260561465,132,1395,1221,515,248,89,2956,2971,629,2956,1990,17,83,33,4433
2019-05-01,*GCC,930,-0.27795031055900626,0.0006259742987068582,126,287,243,144,69,38,23,655,252,23,819,21,2,51,37
2019-05-01,Kazakhstan,4585,-0.011427339370418288,0.0030861206016891884,494,1263,1087,651,461,339,290,1998,2297,290,3349,15,9,38,1174
2019-05-01,Turkey,2492,-0.0231281850254802,0.0016773418842768715,40,376,506,332,148,93,997,1038,457,997,1334,12,78,45,1023
2019-05-01,Cambodia,4236,-0.035079726651480625,0.0028512119670131737,218,2164,1210,257,204,177,6,2953,1277,6,1484,44,144,22,2542
2019-05-01,Sri Lanka,1538,-0.09101654846335695,0.001035213410119514,10,429,606,160,80,31,222,1249,67,222,251,64,2,7,1214
2019-05-01,Bangladesh,1225,0.04880136986301364,0.0008245360386192488,39,315,384,168,60,15,244,865,116,244,242,102,106,30,745
2019-05-01,Pakistan,854,-0.25284339457567806,0.0005748194097802763,68,194,270,160,75,31,56,686,112,56,290,180,19,62,303
2019-05-01,Israel,1409,0.09735202492211847,0.0009483847170730787,38,251,243,284,218,365,10,908,491,10,1331,9,0,3,66
2019-05-01,Iran,271,-0.624133148404993,0.00018240756446189096,15,44,109,55,26,9,13,190,68,13,146,62,5,13,45
2019-05-01,Asia others,4786,-0.2377767160375857,0.0032214118210871223,223,1513,1423,615,299,164,549,3086,1151,549,1953,348,214,61,2210
2019-05-01,USA,95815,0.13255162468528733,0.06449218003290066,10775,17360,14919,13668,16001,17242,5850,47995,41970,5850,76044,368,3153,308,15942
2019-05-01,Canada,19439,0.04224974532196656,0.013084209024260877,1511,5140,3135,2421,3254,2702,1276,9036,9127,1276,15237,47,27,49,4079
2019-05-01,Brazil,2054,0.2089464390818128,0.0013825281823052545,103,389,504,299,196,169,394,947,713,394,1550,18,14,15,457
2019-05-01,Mexico,2565,0.24213075060532688,0.0017264775012721416,99,532,557,315,328,226,508,1144,913,508,1934,3,13,68,547
2019-05-01,America others,3646,0.12600370599135255,0.0024540884871883926,103,814,919,500,331,325,654,1649,1343,654,2779,29,36,48,754
2019-05-01,Russia,32955,0.23487091093041548,0.022181702165467217,3189,6583,7569,4882,3353,1613,5766,14269,12920,5766,24861,165,39,87,7803
2019-05-01,UK,11522,0.06655558641118198,0.007755350397527334,446,2383,2371,1794,1946,1624,958,6615,3949,958,9737,137,16,44,1588
2019-05-01,Germany,10103,0.041653778740076364,0.006800234774016547,427,1748,2307,1770,1810,998,1043,6418,2642,1043,8262,220,23,213,1385
2019-05-01,France,10395,0.10702875399361013,0.006996777241997625,620,2571,2027,1683,1352,1220,922,5653,3820,922,8254,267,54,430,1390
2019-05-01,Italy,4856,0.0841705737887921,0.003268528166151079,82,594,892,995,669,396,1228,2681,947,1228,3400,61,19,54,1322
2019-05-01,Netherland,3348,0.08560311284046683,0.00225350747534469,166,717,586,584,540,344,411,1991,946,411,2737,31,5,57,518
2019-05-01,Ukraine,2397,0.06438721136767311,0.0016133982731186438,51,299,293,176,126,42,1410,686,301,1410,698,89,2,10,1598
2019-05-01,Spain,2403,0.0646876384581303,0.0016174368169812692,70,496,576,547,269,258,187,1479,737,187,2032,20,17,64,270
2019-05-01,Romania,1122,0.03030303030303028,0.0007552077023108548,8,127,215,110,76,26,560,366,196,560,542,4,1,8,567
2019-05-01,Norway,820,-0.04982618771726532,0.0005519343278920685,36,171,154,162,156,109,32,555,233,32,716,19,0,32,53
2019-05-01,Sweden,1655,0.048795944233206656,0.0011139650154406997,86,435,334,294,270,167,69,1042,544,69,1485,24,8,36,102
2019-05-01,Poland,2259,0.20802139037433157,0.0015205117642782715,52,382,568,320,141,119,677,985,597,677,1489,10,3,26,731
2019-05-01,Swiss,1585,0.0915977961432506,0.001066848670376742,68,332,294,290,303,240,58,1012,515,58,1434,22,1,30,98
2019-05-01,Portugal,916,0.1253071253071254,0.0006165510296940669,32,161,217,173,120,80,133,433,350,133,749,12,0,6,149
2019-05-01,Austria,992,0.03657262277951934,0.0006677059186206487,22,214,230,169,137,99,121,614,257,121,800,4,3,14,171
2019-05-01,Finland,1329,0.09653465346534665,0.0008945374655714136,48,306,178,195,159,65,378,562,389,378,864,12,7,57,389
2019-05-01,Belgium,1245,0.22418879056047203,0.0008379978514946651,16,257,245,247,219,128,133,783,329,133,1012,21,4,23,185
2019-05-01,Croatia,569,0.17319587628865982,0.000382988576305594,8,48,89,66,36,23,299,221,49,299,252,5,1,2,309
2019-05-01,Greece,749,-0.027272727272727223,0.0005041448921843407,16,87,155,136,96,50,209,459,81,209,495,21,2,1,230
2019-05-01,Bulgaria,639,0.009478672985782088,0.00043010492136955097,11,70,84,89,59,39,287,204,148,287,330,3,2,2,302
2019-05-01,Denmark,1181,0.16125860373647982,0.0007949200502933329,86,264,187,218,229,89,108,745,328,108,979,14,11,29,148
2019-05-01,Ireland,752,0.009395973154362467,0.0005061641641156532,20,207,159,143,93,67,63,450,239,63,619,14,2,1,116
2019-05-01,Europe others,3962,0.19301415236374583,0.0026667851306199698,134,695,797,575,302,223,1236,1708,1018,1236,2495,44,22,55,1346
2019-05-01,Austrailia,13558,0.08707504810776134,0.009125762948244714,972,1808,2442,2294,2282,3446,314,7049,6195,314,12114,77,46,50,1271
2019-05-01,New Zealand,3172,0.0451400329489291,0.0021350435220410264,234,469,574,397,649,706,143,1685,1344,143,2550,21,8,3,590
2019-05-01,Oceania others,638,0.1969981238273921,0.00042943183072578013,39,124,127,127,71,39,111,312,215,111,499,2,10,6,121
2019-05-01,South Africa,1064,-0.02115915363385468,0.0007161684449721476,15,243,174,120,95,48,369,393,302,369,513,9,7,2,533
2019-05-01,Africa others,3214,-0.2430522845030617,0.0021633133290794005,91,506,691,484,298,104,1040,1670,504,1040,1208,578,72,93,1263
2019-05-01,Stateless,72,0.014084507042253502,4.846252635149871e-05,4,7,19,7,10,6,19,34,19,19,44,3,0,0,25
2019-05-01,Overseas Korean,18788,-0.1895086493248781,0.012646027015166079,322,1285,1856,3575,5606,6144,0,7694,11094,0,0,0,0,0,18788
2019-06-01,China,475007,0.2503770818471613,0.32177293597558093,27351,138838,133662,60406,54228,47686,12836,169793,292378,12836,395196,3743,399,14680,60989
2019-06-01,Japan,282476,0.20052870251133695,0.19135114190451546,18006,77298,51694,51452,45179,36174,2673,98280,181523,2673,275286,1901,136,771,4382
2019-06-01,Taiwan,118437,0.1514052672000623,0.0802300202273648,19121,26305,26066,22281,13404,10350,910,37622,79905,910,116323,84,24,719,1287
2019-06-01,Hong Kong,61728,-0.06665053828474655,0.04181496228876766,9344,14229,10823,10073,10151,6341,767,18462,42499,767,60526,46,2,280,874
2019-06-01,Macao,3622,-0.05701640197865143,0.002453567156070445,479,1268,883,417,352,223,0,982,2640,0,3556,1,0,55,10
2019-06-01,Phillipines,40748,0.0850508600947968,0.027602969209154747,3371,6607,6006,4561,2868,1641,15694,12415,12639,15694,22430,174,166,80,17898
2019-06-01,Indonesia,27880,0.221039723207638,0.018886099478532304,5310,5677,4581,4066,2391,1561,4294,12320,11266,4294,19928,182,346,223,7201
2019-06-01,Thailand,37684,-0.08132618235007316,0.025527395005344743,2392,11601,8936,4711,2916,1646,5482,10342,21860,5482,30596,61,308,115,6604
2019-06-01,Vietnam,58339,0.2079718397349621,0.039519230899501295,10409,11320,12393,9385,6434,3113,5285,23902,29152,5285,45005,1098,542,3490,8204
2019-06-01,India,13249,0.2805915329595978,0.008974961692649731,749,2171,3089,1867,839,332,4202,7088,1959,4202,4892,3084,194,121,4958
2019-06-01,Malaysia,25538,-0.07561443515401599,0.017299612929797634,3317,6290,5083,3826,2943,1926,2153,9790,13595,2153,22652,121,5,139,2621
2019-06-01,Singapore,24743,0.07033784660639353,0.01676107458383518,4952,5511,3490,4619,2808,2096,1267,10238,13238,1267,23162,128,11,50,1392
2019-06-01,Mongolia,9244,0.01326318097117185,0.006261947761103035,1520,1717,2922,1942,847,259,37,4093,5114,37,7647,74,284,584,655
2019-06-01,Uzbekistan,7295,0.08074074074074078,0.004941682055089425,490,1871,2397,1295,480,280,482,4938,1875,482,3429,862,5,197,2802
2019-06-01,Myanmar,6303,0.06559594251901935,0.004269694584404201,107,1404,1102,393,185,64,3048,2716,539,3048,1621,15,154,71,4442
2019-06-01,*GCC,4736,0.82504816955684,0.00320819824714236,897,1109,1341,651,427,155,156,2831,1749,156,4318,42,12,112,252
2019-06-01,Kazakhstan,4829,0.061085475719621966,0.0032711970725190997,836,1315,1014,727,373,250,314,2018,2497,314,3472,13,2,98,1244
2019-06-01,Turkey,2835,0.13445378151260498,0.0019204480639038407,160,490,554,353,167,130,981,1111,743,981,1613,6,137,37,1042
2019-06-01,Cambodia,3733,0.35992714025500894,0.002528759302487844,198,1966,1027,263,174,104,1,2504,1228,1,1274,48,192,30,2189
2019-06-01,Sri Lanka,1819,-0.05751295336787566,0.001232202831831071,24,746,540,152,57,26,274,1437,108,274,245,76,5,14,1479
2019-06-01,Bangladesh,1260,0.003984063745019917,0.0008535324728461514,56,366,381,148,74,21,214,928,118,214,237,144,93,41,745
2019-06-01,Pakistan,979,-0.1188118811881188,0.0006631811832669702,83,275,318,182,76,22,23,814,142,23,356,228,29,61,305
2019-06-01,Israel,940,0.04910714285714279,0.0006367623210122083,28,164,225,238,160,115,10,714,216,10,879,10,1,1,49
2019-06-01,Iran,384,-0.3424657534246576,0.00026012418220073186,18,71,141,71,43,16,24,276,84,24,252,52,8,16,56
2019-06-01,Asia others,6396,0.10657439446366788,0.004332693409780941,428,2333,1798,796,469,173,399,4356,1641,399,2797,456,360,133,2650
2019-06-01,USA,105398,0.11247387642228368,0.07139731394685607,25567,16732,13859,17788,15491,10452,5509,52374,47515,5509,86508,367,3470,350,14703
2019-06-01,Canada,16133,0.11101163831692039,0.010928602686053144,2206,3547,2573,2299,2469,1723,1316,7417,7400,1316,12012,38,26,46,4011
2019-06-01,Brazil,1924,0.19133126934984523,0.0013033305379015836,146,442,470,310,154,108,294,881,749,294,1481,19,23,18,383
2019-06-01,Mexico,2361,0.16133792424987692,0.0015993572764998127,245,624,378,306,225,127,456,960,945,456,1821,7,3,47,483
2019-06-01,America others,3370,0.20142602495543674,0.002282860661501215,259,941,799,463,272,178,458,1576,1336,458,2732,14,41,47,536
2019-06-01,Russia,28666,0.06978653530377675,0.019418541163974422,5006,5402,5961,4069,2345,1327,4556,11588,12522,4556,21774,175,33,110,6574
2019-06-01,UK,11155,0.05375023616096741,0.0075564720115863645,932,2745,1965,1643,1795,1278,797,6305,4053,797,9538,129,10,46,1432
2019-06-01,Germany,8947,0.06208452041785373,0.006060757963932156,817,1592,1821,1615,1540,648,914,5571,2462,914,7284,209,25,160,1269
2019-06-01,France,8559,0.109253499222395,0.0057979241548335005,765,2493,1513,1336,1005,648,799,4650,3110,799,6915,229,25,297,1093
2019-06-01,Italy,4136,0.044708259661530685,0.002801754212453716,242,630,747,820,577,280,840,2295,1001,840,3039,47,13,68,969
2019-06-01,Netherland,2900,0.11796453353893614,0.0019644795009951103,174,641,514,494,433,213,431,1637,832,431,2252,41,4,35,568
2019-06-01,Ukraine,1941,0.006742738589211594,0.0013148464522177619,87,257,249,146,87,27,1088,597,256,1088,606,83,3,21,1228
2019-06-01,Spain,2590,0.2136832239925024,0.0017544834164059777,225,551,583,547,295,239,150,1479,961,150,2238,27,7,51,267
2019-06-01,Romania,984,0.0010172939979653517,0.0006665682168893755,22,124,191,110,72,38,427,328,229,427,524,9,7,5,439
2019-06-01,Norway,1156,0.051865332120109235,0.0007830821735001199,229,313,176,182,144,85,27,649,480,27,1069,27,0,11,49
2019-06-01,Sweden,2079,0.024137931034482696,0.0014083285801961497,394,608,272,364,290,89,62,1103,914,62,1926,26,9,31,87
2019-06-01,Poland,2201,0.2954679223072396,0.0014909722005828408,157,434,443,291,161,83,632,926,643,632,1479,12,0,20,690
2019-06-01,Swiss,1239,0.021434460016487966,0.0008393069316320489,119,299,217,213,217,132,42,771,426,42,1132,19,3,14,71
2019-06-01,Portugal,868,0.04704463208685161,0.0005879890368495709,68,180,213,161,109,40,97,390,381,97,751,5,0,2,110
2019-06-01,Austria,889,0.08150851581508523,0.0006022145780636736,56,174,183,155,147,74,100,542,247,100,743,6,1,12,127
2019-06-01,Finland,1338,0.12248322147651011,0.0009063701973556752,211,251,184,195,125,40,332,537,469,332,946,9,1,36,346
2019-06-01,Belgium,1181,0.2921225382932167,0.0008000173416121468,89,259,212,216,176,105,124,711,346,124,986,19,1,10,165
2019-06-01,Croatia,403,-0.07780320366132719,0.00027299490996587233,5,41,76,54,27,14,186,181,36,186,207,2,0,1,193
2019-06-01,Greece,765,-0.03164556962025311,0.0005182161442280205,26,83,165,117,86,69,219,439,107,219,508,18,1,3,235
2019-06-01,Bulgaria,448,-0.1384615384615384,0.0003034782125675205,7,59,73,48,32,7,222,157,69,222,215,1,1,0,231
2019-06-01,Denmark,939,0.07191780821917804,0.0006360849142877271,77,257,132,179,153,54,87,587,265,87,767,7,8,27,130
2019-06-01,Ireland,820,0.07894736842105265,0.0005554735140744795,64,226,180,153,98,42,57,488,275,57,682,6,5,7,120
2019-06-01,Europe others,3519,0.21094287680660703,0.0023837942634488945,233,712,707,520,234,106,1007,1461,1051,1007,2213,46,32,47,1181
2019-06-01,Austrailia,13201,0.11485516425977525,0.008942446169874638,1811,2065,2129,2421,2112,2390,273,6796,6132,273,11804,77,61,57,1202
2019-06-01,New Zealand,3547,0.23847765363128492,0.002402761651734365,504,550,641,529,595,582,146,1873,1528,146,2949,12,15,1,570
2019-06-01,Oceania others,604,0.15930902111324374,0.00040915366158656786,42,118,121,103,95,44,81,290,233,81,503,4,9,1,87
2019-06-01,South Africa,973,0.1340326340326341,0.0006591167429200838,66,301,200,128,101,43,134,428,411,134,689,3,7,3,271
2019-06-01,Africa others,3625,0.14245193822880564,0.0024555993762438878,165,763,927,620,337,148,665,2074,886,665,1822,662,68,116,957
2019-06-01,Stateless,44,-0.42105263157894723,2.980589587716719e-05,2,5,11,10,6,3,7,25,12,7,33,2,0,0,9
2019-06-01,Overseas Korean,17111,-0.19617606990181802,0.011591106462595632,459,1284,1890,3982,4906,4590,0,6912,10199,0,0,0,0,0,17111
2019-07-01,China,519132,0.26513572990005785,0.3584999865337723,73000,136470,132334,67717,50810,45511,13290,186367,319475,13290,439699,3587,356,10847,64643
2019-07-01,Japan,274830,0.1922589713333796,0.18979094199370608,29935,74999,45684,51048,41920,28827,2417,95905,176508,2417,267816,1855,149,694,4316
2019-07-01,Taiwan,113587,0.16265763183753676,0.07844043127838699,30750,16713,20271,25784,11140,8216,713,39999,72875,713,112231,75,22,184,1075
2019-07-01,Hong Kong,59036,0.011357990851935007,0.040768831828913984,14776,10055,9485,11751,7629,4578,762,20878,37396,762,57868,50,1,212,905
2019-07-01,Macao,5246,-0.05528543129839725,0.003622760549062992,1575,1162,1090,693,407,319,0,1705,3541,0,5207,1,0,23,15
2019-07-01,Phillipines,29074,-0.005575127407052682,0.020077800267529054,1651,4215,3960,2964,1854,907,13523,8468,7083,13523,13795,160,171,121,14827
2019-07-01,Indonesia,18260,0.01101821604562314,0.012609913767802182,2333,4187,3404,2519,1346,539,3932,8062,6266,3932,11279,146,255,230,6350
2019-07-01,Thailand,37278,0.11477272727272725,0.02574328397788224,2711,11238,8904,4717,2683,1510,5515,10535,21228,5515,30132,58,230,108,6750
2019-07-01,Vietnam,52521,0.1341179011012741,0.03626973061329344,8985,11103,10993,8094,5436,2643,5267,21621,25633,5267,39404,1049,348,3062,8658
2019-07-01,India,10432,0.05065968375465801,0.00720408655124383,448,1688,2524,1576,668,300,3228,5899,1305,3228,3509,2828,51,142,3902
2019-07-01,Malaysia,16831,0.07244806932585712,0.011623080976225547,1730,4669,3599,2300,1561,764,2208,6528,8095,2208,14055,124,8,128,2516
2019-07-01,Singapore,10992,-0.04591615311170905,0.0075908089888106,701,2800,1899,2088,1580,615,1309,4442,5241,1309,9392,138,6,43,1413
2019-07-01,Mongolia,8766,-0.033517089305402425,0.00605358729948269,1666,1928,2372,1760,758,243,39,3857,4870,39,6941,78,233,740,774
2019-07-01,Uzbekistan,7405,0.058310704587680506,0.005113713661039165,555,2050,2306,1247,442,253,552,4949,1904,552,3444,600,1,336,3024
2019-07-01,Myanmar,5421,-0.14075130765572993,0.003743611310802608,105,1106,965,367,173,43,2662,2307,452,2662,1657,12,114,72,3566
2019-07-01,*GCC,4638,0.15921019745063725,0.003202890473990499,1554,1064,849,621,377,130,43,2379,2216,43,4494,5,13,40,86
2019-07-01,Kazakhstan,4953,0.11453645364536458,0.003420421845121807,995,1349,1034,607,387,239,342,2001,2610,342,3612,11,4,81,1245
2019-07-01,Turkey,2962,0.10398807305255307,0.0020454854644156657,202,532,514,378,151,57,1128,1125,709,1128,1684,18,34,34,1192
2019-07-01,Cambodia,2565,0.023135221380135684,0.0017713268792120807,283,1240,633,181,135,90,3,1652,910,3,961,56,141,51,1356
2019-07-01,Sri Lanka,1355,-0.11147540983606553,0.0009357301837553096,54,496,468,121,42,18,156,1073,126,156,241,54,3,38,1019
2019-07-01,Bangladesh,1196,-0.1225238444607484,0.0008259286345176017,65,326,347,162,88,21,187,867,142,187,221,135,119,72,649
2019-07-01,Pakistan,1087,-0.09792531120331949,0.0007506558743483555,115,256,373,190,93,26,34,882,171,34,389,212,27,114,345
2019-07-01,Israel,1320,0.11298482293423273,0.0009115600314073865,201,217,252,278,216,155,1,880,439,1,1274,8,4,4,30
2019-07-01,Iran,318,-0.5482954545454546,0.00021960309847541583,43,42,110,59,35,13,16,215,87,16,178,57,11,26,46
2019-07-01,Asia others,5878,0.020663309602361624,0.004059204442888347,620,2007,1566,750,331,133,471,3925,1482,471,2541,471,163,229,2474
2019-07-01,USA,97428,0.07929544699235636,0.06728141722724156,23904,15300,13328,16637,14065,8381,5813,47919,43696,5813,77224,359,3486,190,16169
2019-07-01,Canada,16103,0.07339021463804829,0.011120341807388747,3506,2979,2300,2643,2184,1169,1322,7271,7510,1322,11868,36,37,51,4111
2019-07-01,Brazil,1979,0.22842954686530104,0.0013666494713297107,282,463,426,284,160,97,267,905,807,267,1582,16,10,29,342
2019-07-01,Mexico,3253,0.11595197255574607,0.0022464430167941124,598,903,488,395,290,137,442,1311,1500,442,2669,8,4,81,491
2019-07-01,America others,3494,0.17921025987175157,0.002412871780104097,516,935,727,446,300,177,393,1579,1522,393,2823,21,44,104,502
2019-07-01,Russia,28421,0.005697098372257514,0.01962685428229495,5628,5966,5151,3540,2292,1146,4698,10755,12968,4698,21331,164,43,109,6774
2019-07-01,UK,10826,0.013385753065618289,0.007476173409103307,1878,2290,1871,1764,1583,750,690,6129,4007,690,9208,128,14,44,1432
2019-07-01,Germany,9675,0.0630699923085376,0.0066813206847473215,1594,1740,1731,1658,1579,441,932,5781,2962,932,7953,211,29,109,1373
2019-07-01,France,10716,0.11799687010954615,0.007400210073152692,2300,2695,1738,1632,1138,380,833,5347,4536,833,9121,207,48,217,1123
2019-07-01,Italy,4388,0.1489918826918042,0.003030246528648191,337,716,811,893,625,188,818,2514,1056,818,3259,62,13,36,1018
2019-07-01,Netherland,4141,0.16026898290837763,0.0028596743106499905,795,1072,468,606,592,180,428,2197,1516,428,3500,49,10,43,539
2019-07-01,Ukraine,2230,0.05437352245862881,0.0015399839924533881,114,364,309,183,117,32,1111,758,361,1111,813,100,5,31,1281
2019-07-01,Spain,3066,0.1530650620534035,0.002117305345678066,368,746,646,626,344,158,178,1657,1231,178,2709,18,20,35,284
2019-07-01,Romania,945,0.04419889502762442,0.0006525941133939245,57,142,163,99,65,12,407,337,201,407,503,8,1,6,427
2019-07-01,Norway,1494,0.15545243619489565,0.001031720217365633,332,396,202,248,211,78,27,774,693,27,1398,19,4,18,55
2019-07-01,Sweden,1727,0.09790209790209793,0.001192624374424664,293,516,275,292,205,73,73,986,668,73,1558,19,6,13,131
2019-07-01,Poland,1954,0.031678986272439376,0.0013493850767954802,231,408,349,255,117,56,538,763,653,538,1330,12,1,24,587
2019-07-01,Swiss,2029,0.22598187311178247,0.001401178260398172,460,532,272,285,306,123,51,1089,889,51,1921,13,4,15,76
